Local Time,NO,NO2,NOX,O3,PM25,RELATIVEHUMIDITY,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,PM10,SO2,CO,NH3
2025-05-18 20:00:00+05:30,5.3,32.4,0.00558,30.6,35.3,48.0,37.9,109.0,3.95,,,,
2025-05-18 21:00:00+05:30,6.85,34.8,0.00553,24.6,39.0,51.5,36.5,89.3,4.25,,,,
2025-05-18 22:00:00+05:30,5.97,20.2,0.00557,25.6,37.0,55.3,35.0,90.3,3.03,,,,
2025-05-18 23:00:00+05:30,4.58,18.5,0.00555,22.8,36.5,58.8,33.9,86.8,4.03,,,,
2025-05-19 00:00:00+05:30,4.27,18.2,0.00587,20.7,37.0,62.0,33.2,85.3,3.93,,,,
2025-05-19 01:00:00+05:30,4.7,14.7,0.0056,17.9,27.0,68.0,32.1,74.5,4.2,,,,
2025-05-19 02:00:00+05:30,4.58,13.8,0.0056,18.5,27.0,68.0,31.8,68.5,5.13,,,,
2025-05-19 03:00:00+05:30,4.98,13.0,0.0056,18.7,28.0,67.5,31.4,65.8,3.38,,,,
2025-05-19 04:00:00+05:30,3.53,12.8,0.0056,19.0,24.5,66.8,30.9,61.8,4.83,,,,
2025-05-19 05:00:00+05:30,4.73,12.3,0.00563,18.4,15.3,67.7,30.4,62.3,5.5,,,,
2025-05-19 06:00:00+05:30,2.425,14.8,0.00895,16.05,17.0,70.5,30.0,60.0,3.8,,,,
2025-05-19 07:00:00+05:30,5.6,14.8,0.0369,15.2,24.5,70.8,30.5,62.8,4.75,,,,
2025-05-19 08:00:00+05:30,5.38,15.5,0.0896,16.3,25.0,67.3,31.9,67.5,6.68,,,,
2025-05-19 09:00:00+05:30,4.63,16.2,0.147,18.9,21.0,62.3,33.4,72.0,6.9,,,,
2025-05-19 10:00:00+05:30,6.65,10.8,0.226,13.8,19.0,56.0,36.1,71.5,5.2,,,,
2025-05-19 11:00:00+05:30,3.1,17.6,0.254,22.7,26.0,51.3,38.5,75.3,3.45,,,,
2025-05-19 12:00:00+05:30,3.77,18.1,0.272,29.9,24.3,48.0,39.5,70.3,3.93,,,,
2025-05-19 13:00:00+05:30,4.8,16.2,0.288,34.0,25.0,43.5,42.4,70.5,2.85,,,,
2025-05-19 14:00:00+05:30,3.48,17.6,0.262,35.8,24.0,41.8,43.1,71.3,2.43,,,,
2025-05-19 15:00:00+05:30,4.7,14.1,0.225,36.3,23.5,40.5,43.6,71.5,3.1,,,,
2025-05-19 16:00:00+05:30,77.5,15.8,0.168,37.4,24.7,39.0,44.1,73.3,2.93,,,,
2025-05-19 17:00:00+05:30,5.7,10.7,0.0952,40.5,37.0,41.0,43.0,74.0,3.3,,,,
2025-05-20 10:00:00+05:30,0.0,0.0,0.23,72.3,37.0,56.3,36.1,124.0,4.7,,,,
2025-05-20 11:00:00+05:30,,,0.262,19.7,17.0,52.3,37.8,105.0,4.45,,,,
2025-05-20 12:00:00+05:30,14.1,,0.273,27.3,20.5,47.5,39.9,101.0,3.08,,,,
2025-05-20 13:00:00+05:30,,,0.282,30.5,27.0,45.0,41.2,102.0,3.2,,,,
2025-05-20 14:00:00+05:30,12.0,191.0,0.271,,29.5,42.0,43.1,112.0,2.47,,,,
2025-05-20 15:00:00+05:30,9.5,37.9,0.223,,31.0,40.0,44.4,102.0,3.1,,,,
2025-05-20 16:00:00+05:30,11.7,37.5,0.184,,31.0,40.0,44.4,108.0,3.57,,,,
2025-05-20 17:00:00+05:30,9.7,44.2,0.0762,,23.0,40.5,43.4,90.5,4.9,,,,
2025-05-20 18:00:00+05:30,10.9,39.9,0.0455,,26.5,42.3,42.4,93.0,3.83,,,,
2025-05-20 19:00:00+05:30,10.1,47.6,0.0111,,32.5,45.8,40.7,92.5,2.9,,,,
2025-05-20 20:00:00+05:30,10.8,51.4,0.0059,26.3,36.0,49.5,38.7,95.5,3.3,,,,
2025-05-20 22:00:00+05:30,11.8,51.7,0.0059,18.8,38.0,57.5,35.7,106.0,2.1,,,,
2025-05-20 23:00:00+05:30,9.68,57.7,0.0059,17.0,37.0,59.8,35.0,108.0,0.575,,,,
2025-05-21 00:00:00+05:30,12.5,60.0,0.0059,14.8,37.0,61.7,34.5,125.0,0.9,,,,
2025-05-21 01:00:00+05:30,13.7,339.0,0.00595,13.6,39.0,65.0,33.6,67.5,3.4,,,,
2025-05-21 02:00:00+05:30,13.9,338.0,0.0059,13.6,36.0,65.5,33.4,70.8,1.83,,,,
2025-05-21 03:00:00+05:30,12.9,334.0,0.0059,13.9,30.5,66.8,33.0,64.0,4.28,,,,
2025-05-21 04:00:00+05:30,13.9,330.0,0.00593,14.6,28.0,67.5,32.5,73.0,3.53,,,,
2025-05-21 05:00:00+05:30,14.0,333.0,0.00595,14.1,26.5,68.5,32.0,67.0,4.7,,,,
2025-05-21 06:00:00+05:30,12.2,280.0,0.00933,14.2,22.0,69.0,31.7,54.3,5.63,,,,
2025-05-21 07:00:00+05:30,7.38,84.4,0.0402,15.3,20.5,67.3,32.3,55.8,4.25,,,,
2025-05-21 08:00:00+05:30,6.7,85.8,0.0945,15.7,21.5,65.3,33.6,55.3,7.78,,,,
2025-05-21 09:00:00+05:30,6.4,78.3,0.136,17.5,21.0,64.0,34.4,54.0,7.9,,,,
2025-05-21 10:00:00+05:30,0.0,0.0,,,21.0,,,,,,,,
2025-05-21 12:00:00+05:30,,,0.275,23.3,23.0,48.0,40.9,56.5,5.35,,,,
2025-05-21 13:00:00+05:30,3.47,16.0,0.269,28.0,35.5,44.8,42.7,69.0,3.73,,,,
2025-05-21 14:00:00+05:30,2.95,14.8,0.255,31.6,46.0,44.5,42.9,73.5,4.98,,,,
2025-05-21 15:00:00+05:30,5.3,16.6,0.239,33.7,33.0,44.3,43.0,64.5,5.35,,,,
2025-05-21 16:00:00+05:30,4.25,16.0,0.204,35.5,22.0,43.5,43.5,64.0,4.75,,,,
2025-05-21 17:00:00+05:30,5.35,13.4,0.0867,38.6,18.0,45.0,42.3,70.5,7.0,,,,
2025-05-21 18:00:00+05:30,4.4,12.1,0.0446,34.3,18.5,47.8,41.0,69.5,7.5,,,,
2025-05-21 19:00:00+05:30,2.5,15.5,0.0148,31.5,19.0,49.0,40.0,72.0,6.5,,,,
2025-05-22 18:00:00+05:30,1.95,8.3,0.0599,34.1,14.7,56.0,35.3,227.0,4.07,,,,
2025-05-23 16:00:00+05:30,4.45,9.45,0.194,43.3,7.0,44.5,39.6,95.0,5.5,,,,
2025-05-24 12:00:00+05:30,3.7,11.1,0.315,37.7,20.5,47.0,39.4,79.0,10.8,,,,
2025-05-24 13:00:00+05:30,1.55,10.8,0.313,43.0,23.7,47.0,39.5,83.0,11.5,,,,
2025-05-24 14:00:00+05:30,4.83,10.2,0.269,44.2,24.0,48.3,40.0,79.0,9.18,,,,
2025-05-24 15:00:00+05:30,0.9,7.3,0.243,48.9,32.0,47.0,40.5,76.0,7.3,,,,
2025-05-24 16:00:00+05:30,5.2,6.3,0.187,46.9,21.0,46.0,40.6,71.0,6.6,,,,
2025-05-26 19:00:00+05:30,6.0,,0.0061,31.9,25.0,66.0,35.0,77.0,0.3,,,,
2025-05-26 20:00:00+05:30,3.9,,0.006,33.3,26.5,66.5,34.5,89.0,1.15,,,,
2025-05-26 21:00:00+05:30,2.75,,0.006,29.6,26.5,68.5,33.5,93.3,0.65,,,,
2025-05-26 22:00:00+05:30,2.4,,0.006,19.6,26.5,72.3,32.4,91.8,0.6,,,,
2025-05-26 23:00:00+05:30,3.83,,0.006,17.2,22.5,73.3,31.7,114.0,0.55,,,,
2025-05-27 00:00:00+05:30,5.57,,0.006,15.0,19.0,74.0,31.0,122.0,0.367,,,,
2025-05-27 01:00:00+05:30,3.9,,0.006,9.9,21.0,76.0,30.1,102.0,0.3,,,,
2025-05-27 02:00:00+05:30,4.25,,0.00603,6.85,19.0,76.3,29.8,122.0,0.325,,,,
2025-05-27 03:00:00+05:30,5.25,,0.00605,2.93,24.5,77.0,29.7,128.0,0.425,,,,
2025-05-27 04:00:00+05:30,4.33,,0.00603,5.15,31.5,76.8,29.3,120.0,0.425,,,,
2025-05-27 05:00:00+05:30,3.85,,0.00608,4.73,31.5,78.0,28.8,116.0,0.3,,,,
2025-05-27 06:00:00+05:30,4.13,,0.012,2.3,31.5,78.0,28.8,117.0,0.3,,,,
2025-05-27 07:00:00+05:30,3.95,,0.061,6.35,34.5,75.3,30.1,111.0,1.68,,,,
2025-05-27 08:00:00+05:30,2.58,,0.132,20.9,33.0,69.3,32.6,108.0,2.35,,,,
2025-05-27 09:00:00+05:30,4.57,,0.197,39.4,24.0,63.7,34.4,116.0,3.4,,,,
2025-05-27 10:00:00+05:30,3.7,,0.265,41.1,16.0,59.8,36.2,123.0,3.95,,,,
2025-05-27 11:00:00+05:30,4.1,,0.304,49.4,12.0,55.0,38.0,129.0,3.4,,,,
2025-05-27 12:00:00+05:30,5.27,,0.299,55.1,11.0,54.0,38.0,145.0,4.27,,,,
2025-05-27 14:00:00+05:30,4.5,,0.272,61.4,9.0,45.0,40.5,,2.3,,,,
2025-05-27 15:00:00+05:30,4.35,,0.285,64.5,9.0,45.0,41.4,,1.75,,,,
2025-05-27 16:00:00+05:30,4.85,10.8,0.188,73.2,11.0,43.5,41.6,285.0,1.65,,,,
2025-05-27 17:00:00+05:30,3.43,13.9,0.133,76.2,11.5,43.3,42.0,308.0,1.18,,,,
2025-05-27 18:00:00+05:30,4.23,11.9,0.0648,81.4,16.5,45.3,40.7,296.0,0.45,,,,
2025-05-27 19:00:00+05:30,4.03,12.3,0.0153,74.3,22.0,50.8,38.0,272.0,0.675,,,,
2025-05-27 20:00:00+05:30,2.98,13.9,0.006,47.0,19.5,58.5,36.1,269.0,0.375,,,,
2025-05-27 21:00:00+05:30,5.23,13.6,0.006,38.1,19.0,62.5,35.1,246.0,0.3,,,,
2025-05-27 22:00:00+05:30,4.05,11.2,0.006,30.2,21.5,65.0,34.4,275.0,0.425,,,,
2025-05-27 23:00:00+05:30,4.08,13.6,0.006,15.5,19.5,70.3,33.2,246.0,0.3,,,,
2025-05-28 00:00:00+05:30,3.03,13.4,0.00603,15.4,17.3,70.3,32.9,228.0,0.3,,,,
2025-05-28 01:00:00+05:30,4.1,11.8,0.006,14.7,13.0,72.5,32.0,271.0,0.3,,,,
2025-05-28 02:00:00+05:30,3.57,13.9,0.00603,13.6,15.0,73.0,31.9,280.0,0.333,,,,
2025-05-28 03:00:00+05:30,4.8,12.6,0.006,11.2,24.0,73.5,31.5,267.0,0.5,,,,
2025-05-28 04:00:00+05:30,4.97,11.7,0.00603,8.07,25.3,74.0,31.3,287.0,0.433,,,,
2025-05-28 05:00:00+05:30,3.4,15.1,0.00603,2.7,36.5,74.5,30.9,230.0,0.375,,,,
2025-05-28 06:00:00+05:30,4.33,13.9,0.0081,3.23,46.5,75.0,30.8,240.0,0.533,,,,
2025-05-28 16:00:00+05:30,3.7,,0.141,92.6,19.0,44.0,43.6,252.0,0.8,,,,
2025-05-28 17:00:00+05:30,4.57,,0.103,101.0,19.0,46.3,42.6,226.0,0.567,,,,
2025-05-28 18:00:00+05:30,2.95,,0.0504,90.7,19.0,51.0,40.2,219.0,2.3,,,,
2025-05-28 19:00:00+05:30,4.28,,0.0128,71.1,21.0,55.5,38.3,232.0,3.18,,,,
2025-05-28 20:00:00+05:30,4.33,,0.00603,40.5,23.0,61.5,36.4,240.0,1.4,,,,
2025-05-28 21:00:00+05:30,3.8,,0.0061,28.8,25.0,66.8,35.1,228.0,0.675,,,,
2025-05-28 22:00:00+05:30,4.73,,0.00608,29.3,27.0,66.8,34.6,232.0,2.75,,,,
2025-05-28 23:00:00+05:30,4.03,13.1,0.00605,43.4,24.0,61.0,33.1,228.0,4.2,,,,
2025-05-29 00:00:00+05:30,3.4,15.1,0.0061,35.2,24.0,65.5,31.5,248.0,0.9,,,,
2025-05-29 01:00:00+05:30,6.1,14.8,0.0061,31.5,16.0,67.0,30.9,250.0,0.3,,,,
2025-05-29 07:00:00+05:30,4.6,14.2,0.0427,7.97,24.5,72.0,31.1,170.0,1.2,,,,
2025-05-29 08:00:00+05:30,2.6,12.8,0.0911,15.4,27.5,69.0,33.1,170.0,2.4,,,,
2025-05-29 09:00:00+05:30,2.88,13.7,0.152,23.6,30.0,66.3,35.4,176.0,3.1,,,,
2025-05-29 10:00:00+05:30,3.93,15.4,0.198,36.6,31.5,59.5,38.9,175.0,1.48,,,,
2025-05-29 11:00:00+05:30,4.5,12.3,0.234,59.0,32.3,54.0,40.8,175.0,1.78,,,,
2025-05-29 12:00:00+05:30,3.25,13.1,0.272,75.6,30.0,52.0,41.7,186.0,2.48,,,,
2025-05-29 13:00:00+05:30,4.38,13.1,0.259,95.6,28.5,49.5,42.7,234.0,2.2,,,,
2025-05-29 14:00:00+05:30,5.2,15.0,0.25,117.0,29.5,45.3,43.8,198.0,1.5,,,,
2025-05-29 15:00:00+05:30,4.25,13.6,0.159,130.0,30.0,42.5,44.4,184.0,0.9,,,,
2025-05-29 16:00:00+05:30,4.88,12.9,0.145,141.0,28.5,42.5,44.4,192.0,1.08,,,,
2025-05-29 17:00:00+05:30,4.23,13.4,0.0585,109.0,33.5,49.0,42.1,195.0,1.03,,,,
2025-05-29 18:00:00+05:30,4.73,13.0,0.0319,75.3,39.0,40.5,39.1,205.0,2.53,,,,
2025-05-29 19:00:00+05:30,4.23,13.3,0.0156,66.0,35.0,39.5,37.0,213.0,5.1,,,,
2025-05-29 20:00:00+05:30,3.28,13.7,0.00615,54.9,25.5,45.8,34.6,224.0,1.63,,,,
2025-05-29 21:00:00+05:30,3.1,13.2,0.0062,36.6,22.5,51.5,33.4,228.0,1.03,,,,
2025-05-29 22:00:00+05:30,4.33,12.9,0.0062,21.7,28.3,54.7,32.9,226.0,4.3,,,,
2025-05-29 23:00:00+05:30,3.68,13.5,0.00615,18.2,28.5,54.8,32.2,241.0,0.95,,,,
2025-05-30 00:00:00+05:30,3.5,12.7,0.00613,10.6,27.0,59.7,31.0,251.0,0.9,,,,
2025-05-30 01:00:00+05:30,4.2,12.8,0.00615,7.35,24.0,60.5,31.1,238.0,0.55,,,,
2025-05-30 02:00:00+05:30,4.0,13.5,0.00613,13.8,22.0,61.5,30.8,220.0,4.9,,,,
2025-05-30 03:00:00+05:30,4.23,13.0,0.00613,19.7,23.5,64.3,30.4,215.0,1.38,,,,
2025-05-30 04:00:00+05:30,4.6,13.2,0.00615,16.7,25.0,66.0,30.2,226.0,0.7,,,,
2025-05-30 05:00:00+05:30,4.2,13.1,0.00615,15.9,24.0,67.5,29.7,230.0,1.15,,,,
2025-05-30 06:00:00+05:30,4.17,11.7,0.0144,17.1,22.7,69.3,29.2,238.0,2.37,,,,
2025-05-30 07:00:00+05:30,4.13,13.4,0.0269,20.9,22.7,67.8,30.0,235.0,0.95,,,,
2025-05-30 08:00:00+05:30,3.5,13.5,0.058,28.1,23.0,64.3,31.5,224.0,0.7,,,,
2025-05-30 09:00:00+05:30,3.65,13.4,0.0896,35.8,23.5,60.3,33.2,214.0,3.1,,,,
2025-05-30 10:00:00+05:30,2.7,14.1,0.151,44.2,21.5,55.5,34.6,226.0,6.38,,,,
2025-05-30 11:00:00+05:30,,,0.12,48.1,16.0,54.3,34.8,224.0,5.8,,,,
2025-05-30 12:00:00+05:30,0.0,18.8,0.11,42.8,,50.0,34.6,252.0,7.1,,,,
2025-05-30 13:00:00+05:30,9.7,12.7,0.0681,62.7,,50.0,34.3,210.0,5.85,,,,
2025-05-30 14:00:00+05:30,3.95,0.0,0.0924,50.6,,49.0,35.0,187.0,6.1,,,,
2025-05-30 15:00:00+05:30,8.13,,0.0874,62.4,18.0,48.7,35.0,178.0,2.83,,,,
2025-05-30 18:00:00+05:30,1.58,0.667,0.0774,63.0,18.0,47.5,36.7,236.0,3.53,,,,
2025-05-30 19:00:00+05:30,0.833,,0.0166,54.7,30.0,50.5,34.8,226.0,1.78,,,,
2025-05-30 20:00:00+05:30,3.68,,0.0061,46.0,28.5,55.8,31.8,239.0,0.675,,,,
2025-05-30 21:00:00+05:30,4.8,,0.00613,38.2,27.3,58.0,30.5,230.0,0.3,,,,
2025-05-30 22:00:00+05:30,4.28,,0.0061,24.0,34.5,59.3,30.5,224.0,0.625,,,,
2025-05-30 23:00:00+05:30,3.98,,0.0061,17.0,40.5,62.3,30.1,211.0,0.5,,,,
2025-05-31 00:00:00+05:30,4.7,,0.0061,20.6,40.0,62.5,29.8,208.0,0.3,,,,
2025-05-31 01:00:00+05:30,2.8,,0.0061,8.55,33.0,65.5,28.9,190.0,0.9,,,,
2025-05-31 02:00:00+05:30,3.55,,0.00613,7.78,34.0,66.3,28.6,190.0,1.28,,,,
2025-05-31 03:00:00+05:30,4.37,,0.00613,5.37,35.0,68.8,28.0,202.0,0.825,,,,
2025-05-31 04:00:00+05:30,5.0,,0.00615,2.8,30.5,72.5,27.1,214.0,0.575,,,,
2025-05-31 05:00:00+05:30,3.8,,0.0061,6.88,28.0,69.8,27.7,195.0,1.8,,,,
2025-05-31 06:00:00+05:30,4.37,,0.00887,4.07,35.0,71.0,27.3,185.0,1.3,,,,
2025-05-31 07:00:00+05:30,3.23,3.0,0.054,7.28,41.0,67.0,29.4,205.0,0.6,,,,
2025-05-31 08:00:00+05:30,2.98,13.5,0.121,21.4,37.5,61.5,31.6,207.0,2.93,,,,
2025-05-31 09:00:00+05:30,4.0,15.3,0.184,43.4,37.0,55.3,34.4,187.0,2.5,,,,
2025-05-31 10:00:00+05:30,7.0,2.8,0.258,60.1,35.0,47.7,38.6,168.0,1.83,,,,
2025-05-31 11:00:00+05:30,2.8,13.5,0.302,94.3,33.0,42.0,41.3,157.0,0.975,,,,
2025-05-31 12:00:00+05:30,2.93,13.6,0.32,97.0,27.0,39.3,42.4,173.0,1.83,,,,
2025-05-31 13:00:00+05:30,2.67,13.7,0.313,99.2,26.0,37.0,43.6,169.0,1.23,,,,
2025-05-31 14:00:00+05:30,3.95,13.8,0.291,102.0,26.5,36.8,43.9,167.0,1.78,,,,
2025-05-31 15:00:00+05:30,4.25,13.0,0.25,100.0,26.0,36.8,43.6,172.0,3.15,,,,
2025-05-31 16:00:00+05:30,2.6,13.6,0.115,102.0,24.0,38.3,42.7,174.0,2.2,,,,
2025-05-31 17:00:00+05:30,7.65,13.8,0.0289,91.3,32.5,41.3,37.1,176.0,7.53,,,,
2025-05-31 18:00:00+05:30,3.55,14.7,0.0087,77.5,41.0,36.0,36.4,177.0,9.2,,,,
2025-05-31 19:00:00+05:30,3.65,15.1,0.0062,73.1,29.5,36.0,37.0,181.0,5.5,,,,
2025-05-31 20:00:00+05:30,4.3,14.1,0.00615,64.5,16.0,38.3,35.8,177.0,2.05,,,,
2025-05-31 21:00:00+05:30,3.93,13.2,0.00613,43.5,14.5,43.8,34.0,178.0,0.775,,,,
2025-05-31 22:00:00+05:30,5.0,13.3,0.0061,39.8,15.0,46.5,32.8,190.0,2.95,,,,
2025-05-31 23:00:00+05:30,3.53,14.0,0.0061,59.8,16.5,47.3,31.3,203.0,2.65,,,,
2025-06-01 00:00:00+05:30,3.2,14.6,0.0061,53.5,20.0,50.0,30.4,188.0,0.4,,,,
2025-06-01 01:00:00+05:30,4.8,12.4,0.00625,39.1,24.0,58.0,28.9,162.0,2.0,,,,
2025-06-01 02:00:00+05:30,4.08,13.9,0.00628,34.0,21.5,62.3,28.1,164.0,1.6,,,,
2025-06-01 03:00:00+05:30,3.77,14.1,0.0062,32.7,21.3,61.7,28.3,160.0,0.8,,,,
2025-06-01 04:00:00+05:30,2.9,12.6,0.00613,17.0,26.0,60.5,28.4,163.0,0.875,,,,
2025-06-01 05:00:00+05:30,2.9,14.1,0.00613,12.1,35.0,57.0,29.6,172.0,1.35,,,,
2025-06-01 06:00:00+05:30,3.73,13.2,0.00753,4.3,42.7,57.3,29.7,180.0,1.0,,,,
2025-06-01 08:00:00+05:30,3.1,13.1,0.0836,28.4,30.0,53.5,33.3,189.0,3.05,,,,
2025-06-01 09:00:00+05:30,4.2,14.2,0.122,39.4,30.0,51.7,34.4,208.0,2.5,,,,
2025-06-01 10:00:00+05:30,0.3,3.2,0.0829,45.4,30.0,50.0,34.7,206.0,4.0,,,,
2025-06-01 11:00:00+05:30,0.4,,0.199,48.6,28.5,47.0,37.0,185.0,2.4,,,,
2025-06-01 12:00:00+05:30,2.65,,0.252,67.2,26.5,43.0,39.3,183.0,3.53,,,,
2025-06-01 13:00:00+05:30,2.53,14.2,0.253,62.0,29.3,41.0,40.5,184.0,5.08,,,,
2025-06-01 14:00:00+05:30,3.1,13.5,0.195,45.3,34.3,42.5,40.1,193.0,5.58,,,,
2025-06-01 15:00:00+05:30,3.6,12.1,0.2,34.2,40.0,44.5,39.9,184.0,5.9,,,,
2025-06-01 16:00:00+05:30,5.13,12.9,0.137,43.6,47.0,43.3,40.4,189.0,3.85,,,,
2025-06-01 17:00:00+05:30,4.03,12.2,0.0487,49.6,52.0,44.8,39.2,203.0,2.55,,,,
2025-06-01 18:00:00+05:30,3.73,13.2,0.0135,45.6,50.5,46.5,35.0,182.0,12.2,,,,
2025-06-01 19:00:00+05:30,4.05,14.0,0.00685,42.6,50.0,54.5,30.9,199.0,14.8,,,,
2025-06-01 20:00:00+05:30,2.0,15.7,0.0062,41.5,,54.0,30.9,154.0,1.7,,,,
2025-06-01 21:00:00+05:30,6.07,14.0,0.0062,31.7,17.0,52.8,31.2,157.0,4.03,,,,
2025-06-01 22:00:00+05:30,2.33,12.8,0.0062,38.2,10.0,49.5,32.0,158.0,6.2,,,,
2025-06-01 23:00:00+05:30,2.5,14.8,0.00618,41.0,6.5,49.0,31.6,164.0,2.8,,,,
2025-06-02 00:00:00+05:30,2.2,13.3,0.0061,41.5,12.3,49.7,31.0,180.0,1.77,,,,
2025-06-02 01:00:00+05:30,6.2,11.1,0.0061,44.3,11.0,50.0,31.1,177.0,4.05,,,,
2025-06-02 02:00:00+05:30,2.87,14.7,0.0061,37.3,10.7,54.3,29.7,180.0,1.6,,,,
2025-06-02 03:00:00+05:30,3.35,11.4,0.0061,26.4,16.0,61.0,28.1,180.0,0.5,,,,
2025-06-02 04:00:00+05:30,3.15,14.2,0.0061,16.6,14.0,65.3,27.4,174.0,0.35,,,,
2025-06-02 05:00:00+05:30,3.93,10.8,0.00617,14.6,13.3,67.3,27.0,163.0,0.333,,,,
2025-06-02 06:00:00+05:30,2.8,13.9,0.0126,10.2,16.5,67.5,27.1,163.0,0.525,,,,
2025-06-02 07:00:00+05:30,3.4,14.0,0.0588,16.3,20.5,63.5,29.4,167.0,1.83,,,,
2025-06-02 08:00:00+05:30,5.1,12.7,0.118,29.2,22.0,55.3,32.0,171.0,2.8,,,,
2025-06-02 09:00:00+05:30,3.9,12.6,0.205,59.5,18.0,46.0,34.5,171.0,2.2,,,,
2025-06-02 10:00:00+05:30,11.1,11.2,0.251,58.8,18.0,44.0,35.3,182.0,3.57,,,,
2025-06-02 11:00:00+05:30,3.05,14.4,0.315,,9.0,37.0,38.1,181.0,2.6,,,,
2025-06-02 12:00:00+05:30,3.33,13.2,0.328,,7.0,35.5,38.9,176.0,2.98,,,,
2025-06-02 13:00:00+05:30,4.2,13.3,0.284,110.0,6.0,33.7,39.8,190.0,3.0,,,,
2025-06-02 14:00:00+05:30,4.78,13.7,0.097,107.0,8.5,34.0,40.5,195.0,3.15,,,,
2025-06-02 15:00:00+05:30,3.4,15.0,0.265,115.0,10.0,33.5,40.6,191.0,4.0,,,,
2025-06-02 16:00:00+05:30,2.55,14.2,0.135,114.0,9.5,33.5,40.0,192.0,2.53,,,,
2025-06-02 17:00:00+05:30,4.18,14.2,0.081,107.0,10.5,34.5,39.6,232.0,1.15,,,,
2025-06-02 18:00:00+05:30,2.78,13.3,0.0189,90.2,11.5,38.0,37.4,218.0,2.25,,,,
2025-06-02 19:00:00+05:30,3.38,13.1,0.00663,60.5,17.0,43.3,34.4,215.0,2.0,,,,
2025-06-02 20:00:00+05:30,3.3,13.0,0.00623,47.7,24.0,44.8,33.3,207.0,1.23,,,,
2025-06-02 21:00:00+05:30,2.05,12.3,0.00623,40.4,26.5,47.3,32.2,217.0,1.23,,,,
2025-06-02 22:00:00+05:30,5.4,14.1,0.00618,32.9,24.5,49.0,31.8,197.0,1.03,,,,
2025-06-02 23:00:00+05:30,3.43,14.4,0.0062,24.0,21.0,53.3,30.7,179.0,0.55,,,,
2025-06-03 00:00:00+05:30,3.0,14.9,0.0061,16.0,19.7,59.3,29.1,185.0,0.533,,,,
2025-06-03 01:00:00+05:30,4.25,14.4,0.0061,12.4,25.0,63.0,28.1,166.0,0.45,,,,
2025-06-03 02:00:00+05:30,5.53,12.1,0.00613,11.9,24.7,63.7,27.9,164.0,0.667,,,,
2025-06-03 03:00:00+05:30,4.6,15.4,0.0061,6.75,18.0,68.0,27.4,167.0,0.35,,,,
2025-06-03 04:00:00+05:30,2.63,13.0,0.0061,16.6,18.3,63.3,27.4,165.0,3.4,,,,
2025-06-03 14:00:00+05:30,2.45,15.2,0.133,,67.0,40.5,36.8,188.0,3.7,,,,
2025-06-03 15:00:00+05:30,4.8,12.9,0.19,5.2,48.0,40.0,37.1,182.0,4.45,,,,
2025-06-03 16:00:00+05:30,4.13,12.3,0.212,3.8,39.3,39.0,37.8,173.0,4.77,,,,
2025-06-03 20:00:00+05:30,3.0,16.0,0.006,2.9,29.0,52.0,32.3,193.0,1.3,,,,
2025-06-03 21:00:00+05:30,4.4,19.1,0.006,3.05,31.5,54.0,31.9,191.0,1.15,,,,
2025-06-03 22:00:00+05:30,4.3,12.9,0.006,3.15,30.0,58.3,30.2,183.0,1.05,,,,
2025-06-03 23:00:00+05:30,3.63,13.8,0.00613,2.93,20.0,64.0,27.3,178.0,1.9,,,,
2025-06-04 00:00:00+05:30,3.63,13.5,0.00617,3.0,14.3,66.3,26.8,179.0,1.27,,,,
2025-06-04 01:00:00+05:30,5.05,13.5,0.006,3.2,11.0,71.5,26.0,170.0,1.7,,,,
2025-06-04 02:00:00+05:30,4.75,13.7,0.006,3.88,9.0,70.8,26.1,172.0,3.75,,,,
2025-06-04 03:00:00+05:30,3.15,12.3,0.006,3.85,9.0,73.0,25.4,173.0,4.78,,,,
2025-06-04 04:00:00+05:30,4.08,14.2,0.006,3.55,11.0,71.8,25.3,176.0,4.35,,,,
2025-06-04 05:00:00+05:30,4.13,13.2,0.006,3.6,13.5,71.5,25.0,164.0,3.7,,,,
2025-06-04 06:00:00+05:30,3.88,14.0,0.0133,4.35,16.0,70.0,25.1,159.0,2.28,,,,
2025-06-04 07:00:00+05:30,3.73,13.8,0.0346,4.08,15.0,68.5,25.8,157.0,2.45,,,,
2025-06-04 08:00:00+05:30,4.6,12.0,0.0692,5.5,12.5,64.3,27.2,170.0,3.2,,,,
2025-06-04 09:00:00+05:30,4.3,12.9,0.0797,5.9,11.0,62.0,27.8,174.0,5.15,,,,
2025-06-04 10:00:00+05:30,5.37,14.3,0.204,7.87,,54.0,31.3,167.0,3.05,,,,
2025-06-04 11:00:00+05:30,4.1,13.0,0.254,11.2,7.0,46.3,34.0,166.0,2.9,,,,
2025-06-04 12:00:00+05:30,4.05,14.1,0.255,15.7,9.0,44.3,35.8,178.0,1.68,,,,
2025-06-04 13:00:00+05:30,3.9,13.5,0.33,18.7,11.0,42.0,37.0,195.0,1.8,,,,
2025-06-04 15:00:00+05:30,0.0,18.0,0.191,,11.0,39.0,38.9,239.0,1.87,,,,
2025-06-04 16:00:00+05:30,2.68,13.7,0.154,43.7,19.0,38.8,38.9,207.0,1.83,,,,
2025-06-04 17:00:00+05:30,4.35,14.8,0.101,49.2,18.7,39.0,38.6,174.0,1.2,,,,
